id,name,phone,address,city,state,country,lat,lng,rating,reviews,type,subtypes,website,status,price_level,working_hours,google_maps,reviews_link,photo,about
0x3fb21394c7a479ad:0x59e96d9a1d66266d,لوازم یدکی خودروهای چینی سامکو,+989126191092,"Fars Province, Shiraz, کوچه 3،, JF6H+HF4 لوازم یدکی خودروهای چینی سامکو, ایران",شیراز,استان فارس,IR,29.6113964,52.4787186,4.6,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۹ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21394c7a479ad:0x59e96d9a1d66266d,https://search.google.com/local/reviews?placeid=ChIJrXmkx5QTsj8RbSZmHZpt6Vk&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOtNz6DSQi_2vOneJUZg7QVBNYcSerqc2Z8y0plBtHANUOTP4i8KDkbhoyY-ulrJh55QIPYTy7zBGOAXvtT3152NHfeNkiTE_x60NJUSvZ8jJlfGQUEHmD8bEIZ6GsF-vqqHk,
0x3fb20d3cc6dc2a73:0xe4460bfe2fbd0ae5,لوازم یدکی خودرو ایران ژاپن شیراز,+989359916753,"شیراز،،, منطقه ۸،, Fars Province, Shiraz, JH43+2VF لوازم یدکی خودرو ایران ژاپن شیراز, ایران",شیراز،،,,IR,29.605055,52.5546717,4.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['بسته']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20d3cc6dc2a73:0xe4460bfe2fbd0ae5,https://search.google.com/local/reviews?placeid=ChIJcyrcxjwNsj8R5Qq9L_4LRuQ&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxqCwYxVx_s7_cP9jPiH9rLY0u4hRiy7PcwJMtXLMznjqDAtNvGJz0P5P8wyn6_gJ-fNM94Sm7PAtuvllO_iC8rOUu3oi2uDFcMqgT-eD0NjP_b2KQTQVMXz6OwlfuOnuk_8aaQQ,
0x3fb20cdea8fe808f:0xb145f58e7c73ec9f,قطعات ایران خودرو,,استان فارس، شیراز، بلوار فضیلت، JH4H+HW3 قطعات ایران خودرو، ایران,شیراز,استان فارس,IR,29.606398199999997,52.579810599999995,3.8,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20cdea8fe808f:0xb145f58e7c73ec9f,https://search.google.com/local/reviews?placeid=ChIJj4D-qN4Msj8Rn-xzfI71RbE&authuser=0,,
0x3fb21505373ba335:0x9fe3c373e8408ced,لوازم یدکی کمالی,+989397138381,شیراز، شیراز، استان فارس، شیراز،، بلوار امیرکبیر، روبه‌روی پلیسراه قدیم،، JC8R+X5C لوازم یدکی کمالی، ایران,شیراز,,IR,29.6174403,52.440387099999995,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۷ تا ۲۲:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21505373ba335:0x9fe3c373e8408ced,https://search.google.com/local/reviews?placeid=ChIJNaM7NwUVsj8R7YxA6HPD458&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofS1j4pE54Ih9GUSm3Pr0Q0q2Dulicr75ckFNg5140z8I-IJqOJoKHW_nusmRRyOjMlEapUbD4hT_UOcTeCIhH421gG1IAipZQIDO3MjAOwIaaEOacYE0U4j5_LWt4phjSwsMQSjGXrzo,
0x3fb213a2c8524901:0xeb3cf15961c7c205,فروشگاه هایما یدک شیراز,+989177111701,شیراز، سه راه بهار جنب اش شمس فروشگاه هایما یدک شیراز، خیابان شمس تبریزی، JG4C+WH4 فروشگاه هایما یدک شیراز، ایران,شیراز,,IR,29.6072745,52.521462,4.9,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213a2c8524901:0xeb3cf15961c7c205,https://search.google.com/local/reviews?placeid=ChIJAUlSyKITsj8RBcLHYVnxPOs&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs26Man1DbuDDZF7AT3Z_pTqDMOXMa9GU0j0U4PuOP4TzDQe0TG9DwxZRZD3RB8VYjdNZ6vQYzKY72nVg93RYMD4wsA4MpHMes2Pkhz5-eTaKCDXNxU1JG8I87TDUzYlYwOMwM,
0x3fb213b12dad92c1:0x5ce165085d10f479,فروشگاه لوازم یدکی پژو دریا,+989039111435,فروشگاه لوازم یدکی پژو دریا، JF7J+8M4 منطقه ۴، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.613271899999997,52.481713199999994,3.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۷:۴۵ تا ۲۰:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213b12dad92c1:0x5ce165085d10f479,https://search.google.com/local/reviews?placeid=ChIJwZKtLbETsj8RefQQXQhl4Vw&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB1_q47V1DlyCyOqKeVwx2BLBK7bMIDvr69QGACpuhfQIwQ9inwQNUtLAC50s_Q2G5aJTS3bnBAkkPeHc3rkQcSZZWzRlo2jHAlWp7AUDn9BQiv2XkWDU5zZRM6-YYqaiYu7q3hA,
0x3fb21919f21b4dcf:0xd09476e384b06fab,لوازم یدکی ماشین گلستان,+989353595941,لوازم یدکی ماشین گلستان، QC27+3C3، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.7501277,52.413559,2.3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21919f21b4dcf:0xd09476e384b06fab,https://search.google.com/local/reviews?placeid=ChIJz00b8hkZsj8Rq2-whON2lNA&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_rA2OgeWJgMvcMs3PVw6feZbHgSgSuUS4TlEedgSV-Bn48H_bOEb0WfNkKMFQkG0ytaCmsS7uonVZexGFDZwJImKlwKfDz6d4gXrlMDiS3zeVQy4NVsC8tF9EJxBgggGup0JCkQ,
0x3fb213651aee4a43:0x116da375d08f37c7,یدکی,+989177933458,استان فارس، شیراز، بلوار امیرکبیر، JF6P+WPP یدکی، ایران,شیراز,استان فارس,IR,29.6123402,52.4868142,3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['شبانه\u200cروزی باز است']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213651aee4a43:0x116da375d08f37c7,https://search.google.com/local/reviews?placeid=ChIJQ0ruGmUTsj8RxzeP0HWjbRE&authuser=0,,
0x3fb213237234829f:0xe0859b884719977e,لوازم یدکی ریو زانتیا,+987138222526,"Fars Province, Shiraz, شیراز،بلوار امیرکبیر، چهارراه ریشمک،, Amir Kabir Blvd, JF6M+RM4 لوازم یدکی ریو زانتیا, ساختمان دریس, ایران",شیراز,استان فارس,IR,29.6120077,52.48421,4.4,,فروشگاه لوازم جانبی خودرو,فروشگاه لوازم جانبی خودرو,,OPEN,,"{'شنبه': ['۸ تا ۱۴', '۱۵ تا ۲۰:۳۰']}",https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213237234829f:0xe0859b884719977e,https://search.google.com/local/reviews?placeid=ChIJn4I0ciMTsj8RfpcZR4ibheA&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4OgiNXx_T2P53mAf1bekKLOaLweWoInvBDxniOJ8ABqTECNdlimwYjfLfuwUUB9JKD94s4LIsyXqfH-mIJuGyMTSFKi_U6vljyqmk6BTOdpFK6QCi99pC_ucklMTLKjvOsnof,
0x3fb213bff9fce9e7:0xd11d5e89c9312c9e,قطعات خودرو آماد پارت,+989001854050,استان فارس، شیراز، بلوار امیرکبیر، JG47+26P قطعات خودرو آماد پارت، ایران,شیراز,استان فارس,IR,29.605049899999997,52.513151799999996,4.6,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://amadpart.com,OPEN,,{'شنبه': ['۸ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213bff9fce9e7:0xd11d5e89c9312c9e,https://search.google.com/local/reviews?placeid=ChIJ5-n8-b8Tsj8RniwxyYleHdE&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJNmkuQjMzFPkURvPHUV6U1aLG7kru7SJOT5bA55EuDZ3Wy138eGgZAOE4tkWpLgSH_0KUmiU2_jeMSqANng_oFOtLdUNzXHX3PX60eKWBFuFZxyHDHF6Szu8U6aAxJ_oSMVxuGgpfsGse,
0x3fb21308f20c7c25:0x2105bd970b288ac1,لوازم یدکی کیا و هیوندای اسدی,+989171031339,"Shiraz, Fars Xiraz استان فارس، شیراز، بلوار امیر کبیر،, کوچه12، پلاک نبش, لوازم یدکی کیا و هیوندای اسدی، ایران",شیراز,,IR,29.609197199999997,52.4979823,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://www.asadipart.com,OPEN,,{'شنبه': ['۸ تا ۱۹:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21308f20c7c25:0x2105bd970b288ac1,https://search.google.com/local/reviews?placeid=ChIJJXwM8ggTsj8RwYooC5e9BSE&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQvy5heJ7z9Tpty1jvrwqonQKe38cdBl-RtvAKbTe4LV3rduGpACl9qz3s4OLWLmHIZIBxD75j5TUytwrokvMtIf9ZX0lSYoTj7f6lvLqpD8GoChgfTvtMT5aAxKKr1yebC2lL,
0x3f8e07372afa8e71:0x68d7738b35d3c151,عاملیت مجاز فروش قطعات یدکی سایپا,+982188278351,"Tehran Province, Tehran, District 2, جلال آل احمد, پلاک ۱۵۷, No. جنب، عاملیت مجاز فروش قطعات یدکی سایپا، آتش نشانی, ایران",تهران,استان تهران,IR,35.727525199999995,51.3730906,4.1,,مغازه,مغازه,,OPEN,,{'شنبه': ['۷:۳۰ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e07372afa8e71:0x68d7738b35d3c151,https://search.google.com/local/reviews?placeid=ChIJcY76KjcHjj8RUcHTNYtz12g&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZiOu-2p3-UQr3-OMN0am63GQDLDJFbXQHFECeEGFgbSId-ctnBBXrkqc0y3b_aQim1pxKiWEa0s2xnoZE-crvEu2L_fH9NO9XHHYiOwKCdmadmmzy7TErti7cLsvzp-FzFntU-6cmvDU,
0x3f8e0302e6853a7f:0x8ba7fcd0562c070c,نمایندگی قطعات سایپا(کد ۸۸۴،هاشمی),+982122520457,"Tehran, N Ostad Hasan Banna Ave, PFXC+JJR نمایندگی قطعات سایپا(کد ۸۸۴،هاشمی), ایران",تهران,,IR,35.749121699999996,51.471501499999995,3,,تعمیرگاه خودرو,تعمیرگاه خودرو,,OPEN,,{'شنبه': ['شبانه\u200cروزی باز است']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e0302e6853a7f:0x8ba7fcd0562c070c,https://search.google.com/local/reviews?placeid=ChIJfzqF5gIDjj8RDAcsVtD8p4s&authuser=0,,
0x3f8de2aaf0042609:0x6df56cec1749c9d3,لوازم یدکی سایپا,+982122362800,"لوازم یدکی سایپا, Q8PW+C2G, Tehran, Tehran Province, ایران",تهران,استان تهران,IR,35.786060899999995,51.3450729,3.9,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8de2aaf0042609:0x6df56cec1749c9d3,https://search.google.com/local/reviews?placeid=ChIJCSYE8KrijT8R08lJF-xs9W0&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdJh-0SPIkSD_dxpUiIKzGfbTVJmAP0hZTlVrt0_AupHV6BFb6BwyAUg3Qz7pN-R1-NgRPQoyxLTpM9oovIlkewG5SGYX8eM4p0gcbLu2-im4apMnnfSY6bAhe0Fby6JMa6gaSGw,
0x3f8dff2a3ee280e3:0xcc4184931652ffcf,فروشگاه لوازم یدکی ایران خودرو و سایپا شاهین,+982166230353,"Tehran Province Tehran Heydari Alley, ولیعصر، فروشگاه لوازم یدکی ایران خودرو و سایپا شاهین، ایران",تهران,,IR,35.6436263,51.340095399999996,2.6,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['شبانه\u200cروزی باز است']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dff2a3ee280e3:0xcc4184931652ffcf,https://search.google.com/local/reviews?placeid=ChIJ44DiPir_jT8Rz_9SFpOEQcw&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmhP3Ak6jxgxXqMjRQ_wkLb4sGVPZCrrYOQJyZ53MwNnEGnPP5ItBRXIf6Wi885MeiuNjBPF8DOmrXpyzVQweqsLG0nUNkw-5gmbVyvF9JJiUdriktqYCnQk6FNaIems1jNJ9A,
0x3f91fc937bfd75d3:0x38ffa05f971a3dd,نمایندگی سایپا پخش قطعات یدکی سلطانی کد۹۶۳۸,+982133873432,استان تهران، منطقه ۱۵، تهران،، نمایندگی سایپا پخش قطعات یدکی سلطانی کد۹۶۳۸، ایران,تهران,استان تهران,IR,35.631445,51.4883592,3.4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://www.saipayadak.org,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f91fc937bfd75d3:0x38ffa05f971a3dd,https://search.google.com/local/reviews?placeid=ChIJ03X9e5P8kT8R3aNx-QX6jwM&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXLLCM5hHntfVtmo563j2sNxCxa814ZU5BbhoqP3hWCRMLkAxvj1zbDiRAX0No-BDCxdmdCfVc4OvOHskc3QrfhHZ4qZGqI6Ca5fhoRU_xfb0xfQo7IP3F3HMUGou_jHfXoVc,
0x3f8e009799aa13a3:0x51cd5dfc2150fc1,سایپا,+982166086544,استان تهران، تهران، خیابان طوس، M9V5+QFJ سایپا، ایران,تهران,استان تهران,IR,35.694451199999996,51.3586484,3.9,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۱۹:۴۵']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e009799aa13a3:0x51cd5dfc2150fc1,https://search.google.com/local/reviews?placeid=ChIJoxOqmZcAjj8RwQ8Vwt_VHAU&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZ19TXHVJC0iM3fhHrSQTaT2H2hYHmYaITlc1FOf2jG6kdxsP-RwrHgYHn0Y3JFTkVkR4j78Kiq4LIzArx19jGWW5v-id6ZA-EaOrPpHhtjDKnztCl8SbA0dEGm-TicR5KQx4jew,
0x3f91fbbfe50583bd:0xb5fe8edce964e104,سایپالند ، نمایندگی مجاز فروش لوازم یدکی سایپا,+982133404189,"استان تهران، تهران, Bolvar-e-Nezami, HF79+PG6 سایپالند ، نمایندگی مجاز فروش لوازم یدکی سایپا، ایران",تهران,استان تهران,IR,35.564284799999996,51.4687547,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://saipaland.com,OPEN,,{},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f91fbbfe50583bd:0xb5fe8edce964e104,https://search.google.com/local/reviews?placeid=ChIJvYMF5b_7kT8RBOFk6dyO_rU&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVDlzVmoaoI0ng6WRtSycUEpHXC9Su4GH1M-b7q99gjTD-73aV51Wee9pu149Nsy8B8-5_E-t5UY7DwNZyFx47NnrbbL3Nli9yDK0JNhMP6uEkwD2N9FhNPfrhtj-TkkrU9nM,
0x3f8dfd2640fc6f1d:0x8a37c44e2baf8340,سایپا یدک گلزارپور,+982144520666,سایپا یدک گلزارپور، M7W8+R5P، تهران، استان تهران، ایران,تهران,استان تهران,IR,35.6970965,51.2654536,3.5,,فروشگاه لوازم جانبی خودرو,فروشگاه لوازم جانبی خودرو,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dfd2640fc6f1d:0x8a37c44e2baf8340,https://search.google.com/local/reviews?placeid=ChIJHW_8QCb9jT8RQIOvK07EN4o&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSCqlTK0xf_8TXrgErT7gkikxFlTDPurB7AHvUc4fxpwTFxpe1c7mAlQTdvPfNzRuznZ_HXQX2vNl6VJYT_5-tGmMs2qYsYQxT0GXnIvrNwIi5dQpJ1JEDspVmtMbKVFv3-sH4Hw,
0x3f8e0178df7536fd:0xf782a34f4e3f8445,فروشگاه یوسفی - نمایندگی قطعات سایپا,+982133938201,"فروشگاه یوسفی - نمایندگی قطعات سایپا, MCPG+Q3R District 12, Tehran, Tehran Province, ایران",تهران,استان تهران,IR,35.6869874,51.4251386,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۱۷']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e0178df7536fd:0xf782a34f4e3f8445,https://search.google.com/local/reviews?placeid=ChIJ_TZ133gBjj8RRYQ_Tk-jgvc&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJwsZ4KyDdw-IrUblOOUKSlvNhDsuDQ-XDhL2ZielqI2UWDwO0O7rEQ0Gq1ci88w9mfCr2ipOIi-sqA34ILsUEl_V92GRaxYQdyrSpMkL5ykpBSASy1pA09Q8iUDqnZC6O4eTT,
0x3f8d951a1cea72d1:0x905b8cfe68202682,نمایندگی قطعات سایپا,,"نمایندگی قطعات سایپا, Q2H4+265 Sarhadabad, Karaj, Alborz Province, ایران",کرج,استان البرز,IR,35.7775047,51.005607399999995,1,,بازار لوازم یدکی,بازار لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8d951a1cea72d1:0x905b8cfe68202682,https://search.google.com/local/reviews?placeid=ChIJ0XLqHBqVjT8RgiYgaP6MW5A&authuser=0,,
0x3f8dfcb5a43e0f45:0x2ff999390e7e990b,سایپایدک ۱۷۰۲۰,+982144322540,سایپایدک ۱۷۰۲۰، Q75J+4X7 کن، تهران، استان تهران، ایران,تهران,استان تهران,IR,35.7577897,51.2824108,4.4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://www.otoyadaki.com,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dfcb5a43e0f45:0x2ff999390e7e990b,https://search.google.com/local/reviews?placeid=ChIJRQ8-pLX8jT8RC5l-DjmZ-S8&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobP0YCcJn60mrtewau-CJg7PFRYcD4sXpGz5hG4rDZS7n0EYOg7gv10gc2U6V-cJ5NyvID3_2qP53kvuEYmi4WeoXeNY9MR7WKmUeRFK2TlmiiF45l9hsUhrQm9kVaKpE96gIt,
0x3f8dff005a42fadd:0xe7f617df5ed43147,لوازم یدکی ایران خودرو و سایپا (بنایی),+982166242276,"استان تهران، تهران, Nasiri, M83J+JWQ لوازم یدکی ایران خودرو و سایپا (بنایی)، ایران",تهران,استان تهران,IR,35.6539613,51.332331499999995,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۲:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dff005a42fadd:0xe7f617df5ed43147,https://search.google.com/local/reviews?placeid=ChIJ3fpCWgD_jT8RRzHUXt8X9uc&authuser=0,,
0x3f8e007c411dcb7b:0xe63f65b7140dc5ef,فروشگاه لوازم یدکی سایپا,+982155779177,"Tehran Province, Tehran, District 9, Jorjani St, M9F3+3G7 فروشگاه لوازم یدکی سایپا, ایران",تهران,استان تهران,IR,35.6726548,51.3537967,1.5,,فروشگاه لوازم برقی,فروشگاه لوازم برقی,,OPEN,,{'شنبه': ['۸:۳۰ تا ۱۸']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e007c411dcb7b:0xe63f65b7140dc5ef,https://search.google.com/local/reviews?placeid=ChIJe8sdQXwAjj8R78UNFLdlP-Y&authuser=0,,
0x3f8e03d47f6dfb13:0xbba10b746fc6a928,لوازم یدکی مجاز سایپا,+982177824785,تهران، خیابان دماوند،تهران،، لوازم یدکی مجاز سایپا، ایران,تهران,,IR,35.7109228,51.4781443,3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸:۳۰ تا ۲۰:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e03d47f6dfb13:0xbba10b746fc6a928,https://search.google.com/local/reviews?placeid=ChIJE_ttf9QDjj8RKKnGb3QLobs&authuser=0,,
0x3f8e01005ab2c475:0xe1789200180cfcf5,لوازم یدکی سایپا | یدکسا,+989122440284,"Tehran Province, Tehran, District 12, Kaveh Alley, لوازم یدکی سایپا | یدکسا, ایران",تهران,استان تهران,IR,35.6895811,51.426326499999995,,0,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://yadaksa.shop,OPEN,,{'شنبه': ['شبانه\u200cروزی باز است']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e01005ab2c475:0xe1789200180cfcf5,https://search.google.com/local/reviews?placeid=ChIJdcSyWgABjj8R9fwMGACSeOE&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohgGq7oCVL8tqX6amCE0Ti0bfYGaTbK-vbglBdVTa6kCDUjK7tK4L2HkzUTU5Mn9gLnMEiVOkBCKcbr96WEIdQdMs8KKEnBSYsTU0010u-c_jswI44RHpAO0nXuo4iVLCil0i-Pg,
0x3f91ff0068425db7:0xe0fde2b862522bef,نمایندگی فروش قطعات سایپا ( علی وثوقی),,استان تهران، تهران، منطقه ۱۹، خیابان لطیفی، J9MJ+WR2 نمایندگی فروش قطعات سایپا ( علی وثوقی)، ایران,تهران,استان تهران,IR,35.6347178,51.3821199,,0,خدمات حمل‌ونقل,خدمات حمل‌ونقل,,OPEN,,{'شنبه': ['۹ تا ۲۰:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f91ff0068425db7:0xe0fde2b862522bef,https://search.google.com/local/reviews?placeid=ChIJt11CaAD_kT8R7ytSYrji_eA&authuser=0,,
0x3f93bc3f53c04015:0x3264337fce3efa78,نمایندگی لوازم یدکی سایپا رحمتی پور,+982537208020,نمایندگی لوازم یدکی سایپا رحمتی پور، JWF5+8C6، قم، استان قم، ایران,قم,استان قم,IR,34.6232973,50.908503499999995,3.3,,مرکز خرید,مرکز خرید,,OPEN,,{'شنبه': ['۸ تا ۲۲']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f93bc3f53c04015:0x3264337fce3efa78,https://search.google.com/local/reviews?placeid=ChIJFUDAUz-8kz8RePo-zn8zZDI&authuser=0,,
0x3f8e018bee4fc1bd:0x4cb984463a0ff560,فروشگاه مجتبی لوازم خودرو های سایپا,+982133959700,تهران، منطقه ۱۲، کوچه آهنی نبش پاساژ امین پ 15، خیابان اکباتان، فروشگاه مجتبی لوازم خودرو های سایپا، ایران,تهران,,IR,35.688642699999996,51.4264836,3.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸:۳۰ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e018bee4fc1bd:0x4cb984463a0ff560,https://search.google.com/local/reviews?placeid=ChIJvcFP7osBjj8RYPUPOkaEuUw&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIE6fWx651zRgj6JMaJes-ArKRCOqZmUidm11gPBibAO-6x4Yv7B_VnlWzYPTiXJXWUG9SwRz8nxxGlLguDUWwdJR8DebW4TyyuCwRolMYqeQi4Yx7yO4mMBGdMCrYvE8tHr626w,
0x3f8dfead79e420fd:0x61826328dc589c09,سایپا,+982166266736,سایپا، M7C8+967 منطقه ۱۸، تهران، استان تهران، ایران,تهران,استان تهران,IR,35.6709037,51.2655336,3.2,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dfead79e420fd:0x61826328dc589c09,https://search.google.com/local/reviews?placeid=ChIJ_SDkea3-jT8RCZxY3ChjgmE&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVg5-7oMbWC_s8BU02f4GJaR8LvkIKXdH_69xnHnp6rB2RAIRHAb1ELz0dRWtwA95OrwMai09tOvXm8W-ZHx0PcJwZtxIy_SXGTJ8rDOUSPS3FN3QMZxSWCzDMU89UfxUBrwyV,
0x3f8dffc40eea861b:0xa32eafcb7efcba23,سایپا,+982166207030,"استان تهران، تهران، منطقه ۱۸, Heydari Alley, M83J+MVC سایپا، ایران",تهران,استان تهران,IR,35.6541765,51.3321507,4.4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸:۳۰ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dffc40eea861b:0xa32eafcb7efcba23,https://search.google.com/local/reviews?placeid=ChIJG4bqDsT_jT8RI7r8fsuvLqM&authuser=0,,
