id,name,phone,address,city,state,country,lat,lng,rating,reviews,type,subtypes,website,status,price_level,working_hours,google_maps,reviews_link,photo,about
0x3fc3dfba77fb7e95:0x69dc062e9afb3e42,فروش قطعات یدکی خودرو های چینی (چین یدک اهواز),+989167906765,"فروش قطعات یدکی خودرو های چینی (چین یدک اهواز), 8MHV+2JQ District 1, Ahvaz, Khuzestan Province, ایران",اهواز,استان خوزستان,IR,31.3275823,48.694114299999995,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۹ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fc3dfba77fb7e95:0x69dc062e9afb3e42,https://search.google.com/local/reviews?placeid=ChIJlX77d7rfwz8RQj77mi4G3Gk&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo34RrDEUZNYiiOh_jnstxxlSs_I_k5eci2jkjkP-_YiTSA3kMebYq881YEglBH7UAbCY9mUAKxsjZRAY3W6rfG6bBbfqUZMNCCx_XT8_wDa6ewUAAcqDubhs5Sy9Q9KXDRYzsz,
0x3f6c97000b2281a5:0xa3526c5abdd1d3f8,قطعات لوازم یدکی خودروهای چینی یحیی,+989158597881,استان خراسان رضوی، مشهد، بلوار جمهوری، 7J72+VWP قطعات لوازم یدکی خودروهای چینی یحیی، ایران,مشهد,استان خراسان رضوی,IR,36.264715699999996,59.6023408,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://kol-part.mydigify.app,OPEN,,{'شنبه': ['۹ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f6c97000b2281a5:0xa3526c5abdd1d3f8,https://search.google.com/local/reviews?placeid=ChIJpYEiCwCXbD8R-NPRvVpsUqM&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoC4sWb68ZK7Kzo9dyLX5ZaCED2_dHgg7NxB7xVf07d4q6bNfZ0tGREc_5Eq12SBr8KzQ_1UX5bsAL7_nSavMCo1AiBacs5THX41Wa5Qrlc1UDcxkzl_Blsq9Y3eJjBV3FB6sgL,
0x3f8e010fdebbed97:0xbb02dc0b22f2aaf7,فروشگاه نیکی پارت (خودروهای چینی),+989198622840,تهران، کوچه سراج الملک، پلاک کوچه، فروشگاه نیکی پارت (خودروهای چینی)، حمام پاساژ میلاد ط سوم پ45، ایران,تهران,,IR,35.6872302,51.4283863,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://www.nikipart.com,OPEN,,{'شنبه': ['۱۰ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e010fdebbed97:0xbb02dc0b22f2aaf7,https://search.google.com/local/reviews?placeid=ChIJl-273g8Bjj8R96ryIgvcArs&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMVe-oWctsApmoXHxQ1ARYMI7LWCnYwK19RNol7HL82aRvFTn-RJ7h9oUVR-C7hYvgnQHS7-IxlcIhzlYRuxYIE6bm-VdmJENRXdBoiXTBA-pSLh7gX6RhE2efXst8TxLM2XYv2g,
0x3f6c97870cd09377:0xae0097b59237cb73,فروشگاه قطعات خودروهای چینی رضوی,+989154252800,"Razavi Khorasan Province, Mashhad, Jomhoori Blvd, 7J82+692 فروشگاه قطعات خودروهای چینی رضوی, ایران",مشهد,استان خراسان رضوی,IR,36.2655198,59.6008802,4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://www.yadakchinrz.ir,OPEN,,{'شنبه': ['۸:۳۰ تا ۱۲']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f6c97870cd09377:0xae0097b59237cb73,https://search.google.com/local/reviews?placeid=ChIJd5PQDIeXbD8Rc8s3krWXAK4&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIbrUdgGJy8YpPNL4KYn1fogdWQ6tuQjFFRUnugq39S9VYrhfi6hBLm0XcUQ-0bdgsqnIFjyAtjEgfwzZR0FNa9wp2dZmmJVbpYM8zwiO8MhH21Z7UK_ojidVrgjnzi0jUiosm,
0x3f920700071b1389:0x1898a906c2d66edf,لوازم یدکی خودروهای چینی,+989194746316,استان تهران، اسلامشهر، صاحب الزمان، G6XH+472 لوازم یدکی خودروهای چینی، ایران,اسلامشهر,استان تهران,IR,35.5478831,51.2280873,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۹ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f920700071b1389:0x1898a906c2d66edf,https://search.google.com/local/reviews?placeid=ChIJiRMbBwAHkj8R327WwgapmBg&authuser=0,,
0x3f8d950023d487b5:0x216494c045363717,چین یدک امید(لوازم یدکی خودروهای چینی),+982634265650,چین یدک امید(لوازم یدکی خودروهای چینی)، Q2J4+GHP سرحدآباد، کرج، استان البرز، ایران,کرج,استان البرز,IR,35.7813381,51.0064668,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8d950023d487b5:0x216494c045363717,https://search.google.com/local/reviews?placeid=ChIJtYfUIwCVjT8RFzc2RcCUZCE&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergns7Oj1A3AuuHYOlKPfxWeL4dczgGCVNRw3RtIokvauX8X7zrlgPT2rF9ltMtzZeHHB6ZnJ5e54xvIAJET-tKxMXxUzG9aGt_2zcaj0lFa5GYn9mXYnzSFJKi9ceuEopOnyuC,
0x3fb21394c7a479ad:0x59e96d9a1d66266d,لوازم یدکی خودروهای چینی سامکو,+989126191092,"Fars Province, Shiraz, کوچه 3،, JF6H+HF4 لوازم یدکی خودروهای چینی سامکو, ایران",شیراز,استان فارس,IR,29.6113964,52.4787186,4.6,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۹ تا ۱۹']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21394c7a479ad:0x59e96d9a1d66266d,https://search.google.com/local/reviews?placeid=ChIJrXmkx5QTsj8RbSZmHZpt6Vk&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOtNz6DSQi_2vOneJUZg7QVBNYcSerqc2Z8y0plBtHANUOTP4i8KDkbhoyY-ulrJh55QIPYTy7zBGOAXvtT3152NHfeNkiTE_x60NJUSvZ8jJlfGQUEHmD8bEIZ6GsF-vqqHk,
0x3f8dbd1ec56a11f1:0xde68d1101909e671,فروشگاه لوازم یدکی یدک,+982634680141,Tehran Province، کرج، خیابان دلاوران، RWVF+5VP فروشگاه لوازم یدکی یدک، ایران,کرج,Tehran Province,IR,35.8429747,50.9247036,5,,نمایشگاه ماشین,نمایشگاه ماشین,,OPEN,,{},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8dbd1ec56a11f1:0xde68d1101909e671,https://search.google.com/local/reviews?placeid=ChIJ8RFqxR69jT8RceYJGRDRaN4&authuser=0,,
0x3f8e01004e14ed6f:0xcc413806426db828,لوازم یدکی پولاد خودرو های چینی,,"Tehran, Mellat St, MCQG+HV3 لوازم یدکی پولاد خودرو های چینی, ایران",تهران,,IR,35.6888941,51.4271655,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://pooladyadak.ir,OPEN,,{'شنبه': ['۱۰ تا ۱۸']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8e01004e14ed6f:0xcc413806426db828,https://search.google.com/local/reviews?placeid=ChIJb-0UTgABjj8RKLhtQgY4Qcw&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwdXbsT6lVcajKMCmnpUuA1O1PtRPTWrCmP8M65qihO_YAdz7GTjdoXXZ5VcmYPGkQyHkyCnZeoSrpPwPH2i8blfThXTx3CGWrfdoZqNqgI4uhQBuMah3VRIjc3uPGUzzquRq5zVdqkmF0,
0x3ff54d0012a44297:0xab073f3b255a670b,لوازم یدکی و قطعات خودروهای چینی کاسپین,+989112440668,لوازم یدکی و قطعات خودروهای چینی کاسپین، 6XH3+9R7، بازکیا گوراب، استان گیلان، ایران,بازکیا گوراب,استان گیلان,IR,37.228273699999995,49.954377199999996,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۶ تا ۲۲']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ff54d0012a44297:0xab073f3b255a670b,https://search.google.com/local/reviews?placeid=ChIJl0KkEgBN9T8RC2daJTs_B6s&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW4qW2W09RV9GkF1YCrCHs0-v5C5EO56NjY58nFNyLovj7a5Fiq-ZqKqhjXUkKltdjqwxH_sP865RkZ7oTCM_wg7QSkfQyfLBaJ0gFRWWqDzrWI0hapl8oI9xczKDyH42018AwVg,
0x3f8bf5007bd437d7:0x3d73069046408236,لوازم یدکی و تعمیرگاه تخصصی خودرو های چینی,+989353630603,استان مازندران، عباس آباد، بزرگراه ساحلی، P3MJ+V9J لوازم یدکی و تعمیرگاه تخصصی خودرو های چینی، ایران,عباس آباد,استان مازندران,IR,36.7347689,51.0809504,4.8,,تعمیرگاه اتومبیل,تعمیرگاه اتومبیل,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3f8bf5007bd437d7:0x3d73069046408236,https://search.google.com/local/reviews?placeid=ChIJ1zfUewD1iz8RNoJARpAGcz0&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqt1vOZHWcWDWTcXGzGd3eH0gPBQf-Ap0FRBVDXynQTWNtFIPwQtZD9IxB1jQ5SUeM_nt3ZgcvV5tTy5xoPbsnOTJL-34ciobIZs4FdkGpB9mwVmVWqFMDCTGCUL6rm8fwOUoQ8reZe_q0A,
0x3fb20d323da1d1a3:0x785d077d64bb1a2a,لوازم یدکی وحید,+989179687502,استان فارس، شیراز، خط کندرو بولوار مدرس، JH36+RJ2 لوازم یدکی وحید، ایران,شیراز,استان فارس,IR,29.604504499999997,52.561526099999995,4.9,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://vahidpart.ir,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20d323da1d1a3:0x785d077d64bb1a2a,https://search.google.com/local/reviews?placeid=ChIJo9GhPTINsj8RKhq7ZH0HXXg&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUBEk-soDNadgqlnR7nScQN2OjUE7qm6z6ZzCFYeK08ZbRtgdYICbilrPgP5AnlGNX9ZlTtcLsuNUdLbjws1YFWgaBnZOYubCIMxbYLVk9B-HCO9k58wKgYB0yUgKOsAs5jg4=m18,
0x3fb272cb01e217bd:0xddbbd1bf50bc047d,لوازم یدک خودرو دهقانی,+987137361633,استان فارس، شیراز، خط کندرو بزرگراه رحمت، HHJ4+C9V لوازم یدک خودرو دهقانی، ایران,شیراز,استان فارس,IR,29.581109599999998,52.5559343,4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۹ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb272cb01e217bd:0xddbbd1bf50bc047d,https://search.google.com/local/reviews?placeid=ChIJvRfiActysj8RfQS8UL_Ru90&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcUYjgrURJOs9D1hwMr8SeFfVFTKRn68SIXadkjWm-xIhJ16B2_SuhO_1lY3cJRuwPcb1mHw4n5X7Q3Z5HQuAx2bkGJ7KOkZh2JTviBRwlDLWltI2JrdO3behEMjLrLvlUnWHfng,
0x3fb213b0b52a1827:0xc787e5fc3d9d8faf,لوازم یدکی نوین,+987138234605,"استان فارس، شیراز, امیر کبیر, No. 33، لوازم یدکی نوین، ایران",شیراز,استان فارس,IR,29.6127917,52.479663699999996,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213b0b52a1827:0xc787e5fc3d9d8faf,https://search.google.com/local/reviews?placeid=ChIJJxgqtbATsj8Rr4-dPfzlh8c&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPVRPOBGXNkrofc27TxPXSoDGlUE3ZBDry3s0MoiERVCchEKVM_TeYi-7IKukZFnMcHyoSj9Zc3CgwTL0G0qKYvFB4gbD8sRi-uJzDu9_irlCGEQCmTj8oKXUiPvmG1KSJQ6CLPw,
0x3fb2137af6635919:0xb211f11b971b07b8,فروشگاه شیراز یدک,+987138384393,فروشگاه شیراز یدک، JF6Q+J6M منطقه ۴، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.6115243,52.488229499999996,4.5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb2137af6635919:0xb211f11b971b07b8,https://search.google.com/local/reviews?placeid=ChIJGVlj9noTsj8RuAcblxvxEbI&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_lPE3tNCoJDClqceo69b6y9XHTS80pSxTWZ4ZaC9fKZphElP4uFpuCIxpAVKvmY9ufjOe0wU2G5Yd9J9R-XMR6JJyVtcO6VPacaVqhopVADgaYokErW0j8m_dcn1sR3KVBcxilA,
0x3fb2128b0d0d9043:0x220f00aae3cde7e0,فروشگاه هادی پارت جک و لیفان-(نوین پارت),+989179250043,شیراز، ،ابتدای، بلوار امیرکبیر، JG46+4W2 فروشگاه هادی پارت جک و لیفان-(نوین پارت)، بعد از بانک ملی، ایران,شیراز,,IR,29.6052702,52.512259799999995,3.8,,فروشگاه لوازم یدکی,"فروشگاه لوازم یدکی, خدمات تبادل میان کسب و کارها",https://www.nydk.ir,OPEN,,"{'شنبه': ['۹ تا ۱۴', '۱۶:۳۰ تا ۲۰']}",https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb2128b0d0d9043:0x220f00aae3cde7e0,https://search.google.com/local/reviews?placeid=ChIJQ5ANDYsSsj8R4OfN46oADyI&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYeYeF4g65FtQBesYn-8xeogAj4ja5vL-s7Zu0R3nsrFx-YbPiJeRUw8xX2T3vNYB_nXGvvvQlYdWcqXODJul7rvR3Sg7Q7ov8i4drg-A0fHtvldQzk6Y9pbSnDhN5sWN3gFEJAA,
0x3fb213c444ac0d2b:0x6b2decdf0f029783,قطعات خودرو ذاکر,+989179366250,استان فارس، شیراز، منطقه ۴، شیراز،،، قطعات خودرو ذاکر، ایران,شیراز,,IR,29.6054285,52.5116461,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213c444ac0d2b:0x6b2decdf0f029783,https://search.google.com/local/reviews?placeid=ChIJKw2sRMQTsj8Rg5cCD9_sLWs&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJE9vQc7zgNHAG1uWpSPm0g-KhNheUjnERwgwY1l2tn40CoF2B1eONImoiBKs70cPOL6SVe7DgVmdJgYR6wRYxeYtEsFyG-HeGYpZH6F_1tkA6FEAf4b_YZoA5qJDOpTkVyJ7b,
0x3fb20cdac192fbcb:0xc9f1fc99e6bedc8,نمایندگی لوازم یدکی ایساکو (زارع),+987137337429,نمایندگی لوازم یدکی ایساکو (زارع)، JH3M+MFQ منطقه ۳، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.6042053,52.5837455,3.5,,تأمین‌کننده قطعات بدنه اتومبیل,تأمین‌کننده قطعات بدنه اتومبیل,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20cdac192fbcb:0xc9f1fc99e6bedc8,https://search.google.com/local/reviews?placeid=ChIJy_uSwdoMsj8RyO1rnskfnww&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepc5PnCXA9I5VpHxuIh_U8gzEuWG1uCcQUWOC58u8csnTx_KDvpa2N8TlUk1JfwqmVM5K0mHV_dHaeIaa6D9_rjhjkOXGLXljZrTox8S7JnFjaXN9NKPEBxYP_vBPJVKfWLi8z8hg,
0x3fb2152eb709458b:0xbb16c70a51fe781d,پخش عمده لوازم یدکی زارع,+989307116363,"استان فارس، شیراز, 15 Rd, JC8R+CH3 پخش عمده لوازم یدکی زارع، ایران",شیراز,استان فارس,IR,29.616018399999998,52.4414229,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb2152eb709458b:0xbb16c70a51fe781d,https://search.google.com/local/reviews?placeid=ChIJi0UJty4Vsj8RHXj-UQrHFrs&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLcIlDvZfEtq8iTm9IPd9vY3xLB6CCvVRRmwe9081jRl-hePZtlw4s-Az4wc8lWHg2jZ3l6docvw-3WvSC4ihz_-8PDwQ9sxOa1Yts2XZDpX9WuteaaidJct0E7Y9PcEqt3KKh,
0x3fb20d5ef30217f5:0x27713b211c0cefa3,لوازم یدکی حقیقت 110,+987137382668,استان فارس، شیراز، امام حسین، HGVP+F7C لوازم یدکی حقیقت 110، ایران,شیراز,استان فارس,IR,29.5936833,52.5356445,4.3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,http://yadakhaghighat110.com,OPEN,,{'شنبه': ['۸:۱۵ تا ۲۰:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20d5ef30217f5:0x27713b211c0cefa3,https://search.google.com/local/reviews?placeid=ChIJ9RcC814Nsj8Ro-8MHCE7cSc&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjjrIl9nV5A2crgOPW9CTW8DDQumHNXKPn2McenRRYEQ9OtaGdyOoQpf5fQ9M-assuLGmAvaE1bylpPJyJwCQkPjSFTFox9dluATToKEn1ETiVycOqjqjyEFR5_5tYE7SGVH41dg,
0x3fb20d3cc6dc2a73:0xe4460bfe2fbd0ae5,لوازم یدکی خودرو ایران ژاپن شیراز,+989359916753,"شیراز،،, منطقه ۸،, Fars Province, Shiraz, JH43+2VF لوازم یدکی خودرو ایران ژاپن شیراز, ایران",شیراز،،,,IR,29.605055,52.5546717,4.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['بسته']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20d3cc6dc2a73:0xe4460bfe2fbd0ae5,https://search.google.com/local/reviews?placeid=ChIJcyrcxjwNsj8R5Qq9L_4LRuQ&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxqCwYxVx_s7_cP9jPiH9rLY0u4hRiy7PcwJMtXLMznjqDAtNvGJz0P5P8wyn6_gJ-fNM94Sm7PAtuvllO_iC8rOUu3oi2uDFcMqgT-eD0NjP_b2KQTQVMXz6OwlfuOnuk_8aaQQ,
0x3fb20cdea8fe808f:0xb145f58e7c73ec9f,قطعات ایران خودرو,,استان فارس، شیراز، بلوار فضیلت، JH4H+HW3 قطعات ایران خودرو، ایران,شیراز,استان فارس,IR,29.606398199999997,52.579810599999995,3.8,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb20cdea8fe808f:0xb145f58e7c73ec9f,https://search.google.com/local/reviews?placeid=ChIJj4D-qN4Msj8Rn-xzfI71RbE&authuser=0,,
0x3fb213b12dad92c1:0x5ce165085d10f479,فروشگاه لوازم یدکی پژو دریا,+989039111435,فروشگاه لوازم یدکی پژو دریا، JF7J+8M4 منطقه ۴، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.613271899999997,52.481713199999994,3.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۷:۴۵ تا ۲۰:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213b12dad92c1:0x5ce165085d10f479,https://search.google.com/local/reviews?placeid=ChIJwZKtLbETsj8RefQQXQhl4Vw&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB1_q47V1DlyCyOqKeVwx2BLBK7bMIDvr69QGACpuhfQIwQ9inwQNUtLAC50s_Q2G5aJTS3bnBAkkPeHc3rkQcSZZWzRlo2jHAlWp7AUDn9BQiv2XkWDU5zZRM6-YYqaiYu7q3hA,
0x3fb21505373ba335:0x9fe3c373e8408ced,لوازم یدکی کمالی,+989397138381,شیراز، شیراز، استان فارس، شیراز،، بلوار امیرکبیر، روبه‌روی پلیسراه قدیم،، JC8R+X5C لوازم یدکی کمالی، ایران,شیراز,,IR,29.6174403,52.440387099999995,5,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۷ تا ۲۲:۳۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21505373ba335:0x9fe3c373e8408ced,https://search.google.com/local/reviews?placeid=ChIJNaM7NwUVsj8R7YxA6HPD458&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofS1j4pE54Ih9GUSm3Pr0Q0q2Dulicr75ckFNg5140z8I-IJqOJoKHW_nusmRRyOjMlEapUbD4hT_UOcTeCIhH421gG1IAipZQIDO3MjAOwIaaEOacYE0U4j5_LWt4phjSwsMQSjGXrzo,
0x3fb213a2c8524901:0xeb3cf15961c7c205,فروشگاه هایما یدک شیراز,+989177111701,شیراز، سه راه بهار جنب اش شمس فروشگاه هایما یدک شیراز، خیابان شمس تبریزی، JG4C+WH4 فروشگاه هایما یدک شیراز، ایران,شیراز,,IR,29.6072745,52.521462,4.9,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۱']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213a2c8524901:0xeb3cf15961c7c205,https://search.google.com/local/reviews?placeid=ChIJAUlSyKITsj8RBcLHYVnxPOs&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs26Man1DbuDDZF7AT3Z_pTqDMOXMa9GU0j0U4PuOP4TzDQe0TG9DwxZRZD3RB8VYjdNZ6vQYzKY72nVg93RYMD4wsA4MpHMes2Pkhz5-eTaKCDXNxU1JG8I87TDUzYlYwOMwM,
0x3fb214042b4dffcd:0xc8b17e7dfd845d1a,تیبا مرکزی,+989333789571,تیبا مرکزی، JC8R+X7J منطقه ۹، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.617471899999998,52.440635699999994,4.4,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://instagram.com/tibamarkazi?igshid=MzNlNGNkZWQ4Mg==,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb214042b4dffcd:0xc8b17e7dfd845d1a,https://search.google.com/local/reviews?placeid=ChIJzf9NKwQUsj8RGl2E_X1-scg&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervhVJJ9wzBS2OrYCqSF29FklAzPyGrKsc-L3qymnRrcgw5wmvyrmWzjOZScGdCjIsew-hsrwVkoZgvhfLaYjsrRzXSC9McfI0TtRADfcacN3mNls32lztA6QAdVFWXiGnPDMJg,
0x3fb213651aee4a43:0x116da375d08f37c7,یدکی,+989177933458,استان فارس، شیراز، بلوار امیرکبیر، JF6P+WPP یدکی، ایران,شیراز,استان فارس,IR,29.6123402,52.4868142,3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['شبانه\u200cروزی باز است']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213651aee4a43:0x116da375d08f37c7,https://search.google.com/local/reviews?placeid=ChIJQ0ruGmUTsj8RxzeP0HWjbRE&authuser=0,,
0x3fb21919f21b4dcf:0xd09476e384b06fab,لوازم یدکی ماشین گلستان,+989353595941,لوازم یدکی ماشین گلستان، QC27+3C3، شیراز، استان فارس، ایران,شیراز,استان فارس,IR,29.7501277,52.413559,2.3,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,,OPEN,,{'شنبه': ['۸ تا ۲۰']},https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21919f21b4dcf:0xd09476e384b06fab,https://search.google.com/local/reviews?placeid=ChIJz00b8hkZsj8Rq2-whON2lNA&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_rA2OgeWJgMvcMs3PVw6feZbHgSgSuUS4TlEedgSV-Bn48H_bOEb0WfNkKMFQkG0ytaCmsS7uonVZexGFDZwJImKlwKfDz6d4gXrlMDiS3zeVQy4NVsC8tF9EJxBgggGup0JCkQ,
0x3fb213237234829f:0xe0859b884719977e,لوازم یدکی ریو زانتیا,+987138222526,"Fars Province, Shiraz, شیراز،بلوار امیرکبیر، چهارراه ریشمک،, Amir Kabir Blvd, JF6M+RM4 لوازم یدکی ریو زانتیا, ساختمان دریس, ایران",شیراز,استان فارس,IR,29.6120077,52.48421,4.4,,فروشگاه لوازم جانبی خودرو,فروشگاه لوازم جانبی خودرو,,OPEN,,"{'شنبه': ['۸ تا ۱۴', '۱۵ تا ۲۰:۳۰']}",https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb213237234829f:0xe0859b884719977e,https://search.google.com/local/reviews?placeid=ChIJn4I0ciMTsj8RfpcZR4ibheA&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4OgiNXx_T2P53mAf1bekKLOaLweWoInvBDxniOJ8ABqTECNdlimwYjfLfuwUUB9JKD94s4LIsyXqfH-mIJuGyMTSFKi_U6vljyqmk6BTOdpFK6QCi99pC_ucklMTLKjvOsnof,
0x3fb21bcd50b2ea0f:0xedd689e44e2f3720,فروشگاه مجاز ايساكو شیراز (کاوه),+987136549188,"Fars Province, Shiraz, Dr Hesabi Hwy شيمي گياه, بولوار دكتر حسابي, فروشگاه مجاز ايساكو شیراز (کاوه), رو به روي, ایران",شیراز,,IR,29.7166525,52.4501534,4.7,,فروشگاه لوازم یدکی,فروشگاه لوازم یدکی,https://isacoshiraz.com,OPEN,,"{'شنبه': ['۸ تا ۱۴', '۱۶ تا ۲۱']}",https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3fb21bcd50b2ea0f:0xedd689e44e2f3720,https://search.google.com/local/reviews?placeid=ChIJD-qyUM0bsj8RIDcvTuSJ1u0&authuser=0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonrheOYS44ztpzMv-aq2Fufdj0Cf4FNPtLPBS2iwBJf5uWA2fvLWNm-SGGviU9CS9WTzOfST9AZF0DN0VvCPu5qA2bp02tcW1mYb5MSOt2YNX2QvqjwMOjZQG1oNq3srpcmPQa,
